Hotel_ID,Hotel_Name,City,Province,Latitude,Longitude,Year,Month,Avg_Occupancy_%,Room_Rate_PKR,Total_Rooms,Rooms_Booked,Customer_Type,Booking_Source,Staff_Count,Amenities_Count,Customer_Rating,Total_Revenue,Foreign_Visitors,Local_Visitors
HTL0721,Serena_721,Rawalpindi,Sindh,33.2203,74.1421,2025,6,33.5,3112,221,74,Tour Group,Travel Agency,145,27,3.1,230288,3,71
HTL0722,Avari_722,Lahore,Islamabad Capital Territory,36.5227,74.7731,2022,6,34.3,8317,169,58,Family,Travel Agency,30,12,3.9,482386,47,11
HTL0723,Hotel One_723,Multan,KPK,24.3982,61.6153,2024,4,59.6,3568,297,177,Tour Group,Travel Agency,37,12,3.6,631536,25,152
HTL0724,Serena_724,Lahore,KPK,24.4343,63.8334,2022,6,45.9,22257,231,106,Business,Website,24,8,2.7,2359242,3,103
HTL0725,Ramada_725,Rawalpindi,Balochistan,30.4891,73.6904,2024,3,81.7,4995,126,103,Family,Travel Agency,64,14,3.9,514485,6,97
HTL0726,Hotel One_726,Faisalabad,Balochistan,26.0761,64.4032,2022,2,28.6,8445,77,22,Business,Airbnb,62,8,3.2,185790,6,16
HTL0727,Faletti's_727,Lahore,Balochistan,29.1375,70.1559,2024,2,99.4,11889,167,166,Individual,Booking.com,95,28,4.1,1973574,36,130
HTL0728,Ramada_728,Faisalabad,Balochistan,29.4645,74.1106,2022,3,31.2,21491,32,10,Tour Group,Booking.com,14,15,4.9,214910,0,10
HTL0729,Marriott_729,Rawalpindi,Sindh,24.2829,66.355,2020,2,71.3,5454,265,189,Business,Travel Agency,43,23,4.9,1030806,171,18
HTL0730,Marriott_730,Islamabad,KPK,32.717,67.9175,2024,12,60.4,14967,212,128,Individual,Website,144,17,3.0,1915776,2,126
HTL0731,Avari_731,Peshawar,Punjab,34.1554,64.4978,2022,6,19.4,20805,294,57,Tour Group,Airbnb,112,16,4.7,1185885,52,5
HTL0732,Ramada_732,Rawalpindi,Sindh,36.9314,65.4491,2021,1,29.6,20892,98,29,Family,Booking.com,107,23,4.2,605868,1,28
HTL0733,Ramada_733,Rawalpindi,Islamabad Capital Territory,25.5106,63.6491,2023,5,15.6,23828,32,5,Individual,Travel Agency,97,10,4.1,119140,4,1
HTL0734,Beach Luxury_734,Quetta,Punjab,26.5206,60.3385,2020,6,46.8,18337,139,65,Family,Booking.com,65,28,2.9,1191905,5,60
HTL0735,Marriott_735,Peshawar,Punjab,28.1429,67.7384,2022,4,20.0,13111,300,60,Family,Airbnb,15,24,3.6,786660,12,48
HTL0736,Pearl Continental_736,Peshawar,Balochistan,25.4572,69.7213,2024,9,39.1,6603,69,27,Business,Airbnb,29,8,4.0,178281,17,10
HTL0737,Faletti's_737,Islamabad,Islamabad Capital Territory,36.6181,63.0962,2021,7,11.1,9094,261,29,Individual,Travel Agency,19,29,4.3,263726,6,23
HTL0738,Pearl Continental_738,Karachi,Islamabad Capital Territory,30.4577,67.745,2025,4,20.7,5313,111,23,Individual,Travel Agency,122,25,4.5,122199,19,4
HTL0739,Beach Luxury_739,Quetta,Islamabad Capital Territory,30.7667,71.9646,2024,2,14.9,13522,222,33,Individual,Travel Agency,33,21,3.7,446226,13,20
HTL0740,Marriott_740,Peshawar,Balochistan,31.1214,62.9949,2024,9,91.0,10266,212,193,Tour Group,Booking.com,56,15,2.9,1981338,55,138
HTL0741,Pearl Continental_741,Lahore,Islamabad Capital Territory,27.468,66.1194,2021,7,49.1,16967,165,81,Tour Group,Airbnb,86,14,3.8,1374327,44,37
HTL0742,Avari_742,Faisalabad,Sindh,30.3172,62.3254,2024,2,19.1,6470,89,17,Business,Website,47,18,4.6,109990,11,6
HTL0743,Marriott_743,Karachi,Sindh,32.9336,67.4459,2020,12,80.1,9180,151,121,Family,Travel Agency,66,30,3.2,1110780,6,115
HTL0744,Avari_744,Multan,Sindh,27.6086,67.8541,2020,8,33.5,10213,218,73,Individual,Walk-in,28,15,4.0,745549,13,60
HTL0745,Ramada_745,Peshawar,Islamabad Capital Territory,26.8357,65.922,2020,1,73.6,17684,193,142,Business,Airbnb,146,21,3.8,2511128,95,47
HTL0746,Avari_746,Peshawar,KPK,35.535,72.0604,2021,1,29.3,21468,232,68,Family,Walk-in,39,19,4.4,1459824,3,65
HTL0747,Faletti's_747,Quetta,Sindh,28.7154,63.2274,2023,7,27.8,8845,151,42,Family,Booking.com,117,6,2.7,371490,30,12
HTL0748,Hotel One_748,Rawalpindi,Punjab,24.5532,65.415,2021,2,51.4,17763,37,19,Business,Walk-in,44,5,2.9,337497,7,12
HTL0749,Hotel One_749,Rawalpindi,Islamabad Capital Territory,36.2816,73.1253,2024,8,62.2,10078,209,130,Family,Website,90,24,3.6,1310140,39,91
HTL0750,Serena_750,Quetta,Sindh,32.9674,67.807,2023,10,47.9,18468,219,105,Individual,Travel Agency,70,6,4.2,1939140,89,16
HTL0751,Hotel One_751,Lahore,KPK,31.2967,73.092,2023,4,59.4,9906,256,152,Tour Group,Airbnb,14,11,4.7,1505712,20,132
HTL0752,Marriott_752,Peshawar,Sindh,28.3953,69.5103,2025,10,25.6,9104,246,63,Tour Group,Website,57,13,3.4,573552,9,54
HTL0753,Avari_753,Peshawar,Islamabad Capital Territory,32.8917,60.4806,2020,4,38.8,22907,121,47,Tour Group,Website,39,15,2.5,1076629,30,17
HTL0754,Hotel One_754,Peshawar,Sindh,33.8241,66.4925,2023,6,94.1,24046,170,160,Tour Group,Airbnb,73,15,3.1,3847360,83,77
HTL0755,Marriott_755,Lahore,Punjab,28.9332,68.3746,2021,11,34.3,6018,137,47,Tour Group,Travel Agency,82,23,2.8,282846,3,44
HTL0756,Ramada_756,Faisalabad,Sindh,25.7944,61.2522,2023,1,42.2,15015,223,94,Tour Group,Airbnb,10,23,3.7,1411410,27,67
HTL0757,Beach Luxury_757,Karachi,Balochistan,33.6613,74.7182,2022,1,85.1,16228,242,206,Family,Booking.com,94,22,3.9,3342968,9,197
HTL0758,Ramada_758,Multan,Sindh,35.1889,67.9083,2023,12,60.5,23340,38,23,Family,Travel Agency,51,10,4.1,536820,0,23
HTL0759,Avari_759,Karachi,KPK,32.105,72.4117,2021,12,63.2,3889,201,127,Tour Group,Airbnb,107,14,4.9,493903,83,44
HTL0760,Avari_760,Multan,Punjab,28.1263,72.4458,2022,11,43.4,12116,198,86,Business,Website,78,12,3.5,1041976,41,45
HTL0761,Marriott_761,Peshawar,Sindh,25.9588,71.968,2023,10,83.5,5429,212,177,Tour Group,Airbnb,75,27,3.6,960933,162,15
HTL0762,Avari_762,Rawalpindi,KPK,35.3404,62.6519,2020,12,9.4,6637,181,17,Tour Group,Walk-in,16,9,2.8,112829,15,2
HTL0763,Ramada_763,Islamabad,Punjab,33.7156,65.557,2021,9,53.0,17972,217,115,Family,Travel Agency,83,18,3.0,2066780,63,52
HTL0764,Marriott_764,Multan,Punjab,33.5945,70.8777,2023,10,45.2,7600,84,38,Individual,Walk-in,32,27,2.8,288800,17,21
HTL0765,Hotel One_765,Karachi,Balochistan,33.495,70.2201,2020,1,51.3,24184,156,80,Family,Website,148,22,4.3,1934720,75,5
HTL0766,Avari_766,Karachi,Balochistan,31.6215,67.8653,2022,5,49.5,8418,186,92,Tour Group,Booking.com,14,18,4.8,774456,75,17
HTL0767,Hotel One_767,Islamabad,KPK,31.7136,64.1183,2020,3,42.5,9487,273,116,Family,Walk-in,131,9,4.8,1100492,68,48
HTL0768,Marriott_768,Quetta,Balochistan,25.1599,62.7888,2023,2,50.8,19239,177,90,Business,Travel Agency,133,18,3.0,1731510,71,19
HTL0769,Beach Luxury_769,Islamabad,Sindh,30.0957,69.2783,2024,5,25.0,22364,192,48,Tour Group,Booking.com,132,23,2.6,1073472,43,5
HTL0770,Serena_770,Karachi,Islamabad Capital Territory,35.3542,69.6524,2023,1,70.0,21386,260,182,Business,Travel Agency,106,19,4.7,3892252,156,26
HTL0771,Hotel One_771,Lahore,KPK,25.5106,70.1696,2022,10,7.0,7651,115,8,Tour Group,Booking.com,96,25,3.4,61208,0,8
HTL0772,Hotel One_772,Multan,Sindh,32.04,72.8477,2022,4,19.6,4458,102,20,Business,Airbnb,81,27,3.5,89160,11,9
HTL0773,Ramada_773,Quetta,Islamabad Capital Territory,35.5531,71.3818,2023,11,25.0,6545,208,52,Tour Group,Website,78,30,4.5,340340,7,45
HTL0774,Avari_774,Multan,Punjab,36.587,62.9386,2024,8,79.3,6458,184,146,Individual,Airbnb,82,15,2.6,942868,115,31
HTL0775,Beach Luxury_775,Lahore,KPK,25.5741,73.7375,2022,7,2.8,5384,250,7,Tour Group,Airbnb,141,9,2.8,37688,1,6
HTL0776,Beach Luxury_776,Islamabad,KPK,33.7878,68.1594,2020,6,9.6,4281,187,18,Business,Travel Agency,46,17,3.1,77058,9,9
HTL0777,Serena_777,Faisalabad,Islamabad Capital Territory,24.5957,71.8783,2022,11,99.1,20327,222,220,Family,Walk-in,49,14,3.2,4471940,97,123
HTL0778,Beach Luxury_778,Quetta,Sindh,26.6995,61.4455,2021,9,16.5,20031,285,47,Tour Group,Travel Agency,66,5,3.8,941457,1,46
HTL0779,Avari_779,Peshawar,Balochistan,25.2521,73.8087,2020,12,90.9,8712,66,60,Family,Walk-in,52,30,4.1,522720,17,43
HTL0780,Hotel One_780,Quetta,KPK,27.8699,66.6197,2024,3,78.7,20543,47,37,Business,Website,97,13,4.5,760091,17,20
HTL0781,Serena_781,Peshawar,Punjab,34.5444,67.7664,2025,5,82.7,16162,104,86,Family,Airbnb,57,9,3.5,1389932,16,70
HTL0782,Hotel One_782,Multan,Sindh,30.5602,62.0169,2022,8,4.8,9052,145,7,Tour Group,Airbnb,77,29,3.0,63364,7,0
HTL0783,Marriott_783,Lahore,KPK,29.3845,61.278,2023,5,66.1,23407,59,39,Family,Walk-in,133,24,2.8,912873,4,35
HTL0784,Faletti's_784,Quetta,KPK,26.588,64.5791,2020,12,50.0,3627,70,35,Business,Travel Agency,81,28,4.0,126945,4,31
HTL0785,Hotel One_785,Quetta,Islamabad Capital Territory,24.0013,68.9368,2020,10,65.0,5664,280,182,Family,Booking.com,28,7,3.1,1030848,135,47
HTL0786,Serena_786,Multan,Punjab,28.5426,63.6249,2025,2,93.8,7880,144,135,Tour Group,Booking.com,25,9,4.4,1063800,125,10
HTL0787,Pearl Continental_787,Peshawar,Islamabad Capital Territory,26.8217,70.0948,2023,12,47.5,6539,238,113,Individual,Booking.com,44,22,4.6,738907,52,61
HTL0788,Faletti's_788,Quetta,KPK,33.9455,73.3417,2021,1,15.6,19764,32,5,Family,Website,99,23,2.9,98820,2,3
HTL0789,Pearl Continental_789,Islamabad,Balochistan,34.7432,66.0542,2025,9,81.4,4241,43,35,Family,Airbnb,88,14,4.1,148435,20,15
HTL0790,Hotel One_790,Karachi,Punjab,30.7317,69.409,2020,11,31.8,4280,66,21,Individual,Booking.com,23,5,3.9,89880,17,4
HTL0791,Faletti's_791,Quetta,Punjab,25.1401,69.1478,2023,1,14.0,23434,243,34,Family,Website,94,19,2.8,796756,1,33
HTL0792,Beach Luxury_792,Faisalabad,Islamabad Capital Territory,35.2088,71.5215,2024,5,15.1,21774,53,8,Business,Travel Agency,61,22,4.8,174192,0,8
HTL0793,Faletti's_793,Faisalabad,Balochistan,29.0122,66.732,2023,3,52.7,22046,226,119,Business,Travel Agency,100,15,4.6,2623474,54,65
HTL0794,Beach Luxury_794,Lahore,Balochistan,26.487,69.1275,2020,10,34.1,16314,44,15,Family,Travel Agency,48,8,5.0,244710,14,1
HTL0795,Ramada_795,Multan,Balochistan,35.6388,66.2303,2021,2,71.0,23435,31,22,Business,Website,35,18,4.5,515570,0,22
HTL0796,Hotel One_796,Quetta,Punjab,29.6799,68.5293,2025,7,31.4,21878,86,27,Tour Group,Travel Agency,102,25,3.2,590706,4,23
HTL0797,Hotel One_797,Peshawar,KPK,28.8372,63.7288,2022,9,45.7,3318,70,32,Tour Group,Walk-in,38,13,3.8,106176,8,24
HTL0798,Pearl Continental_798,Multan,KPK,24.7635,63.0638,2025,2,89.6,3805,268,240,Business,Website,97,10,3.2,913200,198,42
HTL0799,Beach Luxury_799,Lahore,KPK,32.4586,64.0981,2024,5,6.0,23346,265,16,Business,Airbnb,105,24,2.5,373536,4,12
HTL0800,Avari_800,Rawalpindi,KPK,26.4263,65.0152,2024,9,45.9,12824,281,129,Tour Group,Booking.com,97,21,3.4,1654296,7,122
HTL0801,Avari_801,Faisalabad,Sindh,30.4053,61.316,2025,10,92.8,6665,153,142,Individual,Airbnb,121,7,4.5,946430,92,50
HTL0802,Marriott_802,Rawalpindi,Balochistan,30.5947,74.9158,2021,2,87.8,5709,180,158,Family,Website,22,16,4.2,902022,155,3
HTL0803,Serena_803,Rawalpindi,Sindh,30.5804,69.7316,2020,4,38.2,24340,173,66,Business,Travel Agency,48,27,5.0,1606440,36,30
HTL0804,Beach Luxury_804,Karachi,Islamabad Capital Territory,36.1474,63.9856,2024,6,34.5,12945,142,49,Tour Group,Walk-in,20,18,3.4,634305,42,7
HTL0805,Marriott_805,Peshawar,Islamabad Capital Territory,30.75,67.0928,2024,2,22.1,21072,154,34,Tour Group,Walk-in,34,13,4.9,716448,30,4
HTL0806,Beach Luxury_806,Islamabad,Islamabad Capital Territory,33.8379,65.6353,2023,12,79.4,9998,107,85,Business,Booking.com,54,9,3.5,849830,36,49
HTL0807,Hotel One_807,Faisalabad,Islamabad Capital Territory,31.8747,69.9409,2022,6,41.2,20533,177,73,Business,Website,48,26,3.7,1498909,25,48
HTL0808,Ramada_808,Rawalpindi,Islamabad Capital Territory,28.55,60.043,2022,6,15.6,20290,205,32,Business,Booking.com,22,30,4.1,649280,7,25
HTL0809,Serena_809,Multan,Punjab,26.6593,67.2039,2020,12,77.5,17054,236,183,Tour Group,Walk-in,40,7,4.1,3120882,164,19
HTL0810,Serena_810,Lahore,Balochistan,27.6998,72.6253,2020,10,30.1,21216,133,40,Business,Booking.com,121,13,2.5,848640,31,9
HTL0811,Marriott_811,Peshawar,Islamabad Capital Territory,25.7702,71.3417,2021,10,14.0,12596,236,33,Tour Group,Walk-in,130,16,3.5,415668,5,28
HTL0812,Faletti's_812,Karachi,KPK,26.7552,60.7686,2020,6,28.6,6916,203,58,Family,Travel Agency,53,5,4.4,401128,40,18
HTL0813,Hotel One_813,Faisalabad,Balochistan,28.5466,68.5292,2021,10,17.7,4301,113,20,Tour Group,Website,70,22,4.5,86020,9,11
HTL0814,Faletti's_814,Rawalpindi,Sindh,26.9247,67.6427,2025,4,44.5,4653,211,94,Family,Airbnb,125,20,4.6,437382,28,66
HTL0815,Ramada_815,Faisalabad,KPK,31.8749,67.8361,2021,8,92.0,9584,112,103,Tour Group,Walk-in,84,26,3.3,987152,1,102
HTL0816,Avari_816,Peshawar,Balochistan,26.872,61.286,2025,10,83.0,17688,153,127,Family,Airbnb,89,14,4.0,2246376,20,107
HTL0817,Marriott_817,Karachi,Balochistan,31.7921,65.7553,2025,10,18.3,16531,218,40,Business,Airbnb,66,21,3.2,661240,0,40
HTL0818,Ramada_818,Lahore,Balochistan,27.5984,65.243,2022,2,69.8,15458,222,155,Individual,Travel Agency,17,24,2.9,2395990,133,22
HTL0819,Beach Luxury_819,Faisalabad,KPK,32.3353,72.4809,2020,1,46.1,6385,267,123,Business,Booking.com,11,26,3.9,785355,16,107
HTL0820,Avari_820,Rawalpindi,Islamabad Capital Territory,26.867,62.4583,2022,6,84.5,23964,200,169,Family,Airbnb,129,20,3.8,4049916,150,19
HTL0821,Serena_821,Islamabad,KPK,29.8333,69.9941,2020,9,11.8,5027,110,13,Family,Travel Agency,33,7,3.9,65351,11,2
HTL0822,Faletti's_822,Rawalpindi,Islamabad Capital Territory,28.8129,74.1588,2020,2,32.5,20608,157,51,Business,Website,66,9,4.7,1051008,16,35
HTL0823,Beach Luxury_823,Rawalpindi,Balochistan,29.6725,63.2307,2024,5,78.4,4603,102,80,Tour Group,Website,11,13,3.5,368240,15,65
HTL0824,Beach Luxury_824,Peshawar,KPK,36.0032,71.646,2024,5,89.1,13232,165,147,Business,Airbnb,89,14,4.3,1945104,83,64
HTL0825,Faletti's_825,Islamabad,Punjab,29.1268,69.6652,2020,10,4.8,9569,290,14,Tour Group,Walk-in,14,25,3.8,133966,12,2
HTL0826,Beach Luxury_826,Quetta,Punjab,33.0431,73.9949,2024,3,59.5,14769,222,132,Individual,Website,91,16,4.1,1949508,38,94
HTL0827,Faletti's_827,Peshawar,Islamabad Capital Territory,31.774,74.7342,2020,4,15.9,16962,207,33,Individual,Travel Agency,85,14,4.2,559746,12,21
HTL0828,Avari_828,Quetta,Punjab,24.9673,64.0273,2023,7,12.9,7753,202,26,Tour Group,Walk-in,109,18,2.9,201578,22,4
HTL0829,Beach Luxury_829,Rawalpindi,Punjab,29.1106,71.2921,2025,1,79.1,19334,67,53,Tour Group,Booking.com,29,7,3.6,1024702,53,0
HTL0830,Pearl Continental_830,Islamabad,Balochistan,34.9825,73.9635,2025,1,40.8,9617,233,95,Individual,Airbnb,140,19,3.6,913615,58,37
HTL0831,Marriott_831,Lahore,Punjab,29.1581,72.5713,2023,2,51.6,15836,91,47,Tour Group,Website,20,14,4.6,744292,5,42
HTL0832,Serena_832,Multan,Balochistan,36.4287,61.8744,2020,5,87.8,17507,115,101,Family,Travel Agency,60,28,4.8,1768207,95,6
HTL0833,Faletti's_833,Islamabad,Islamabad Capital Territory,32.1451,70.6799,2023,11,93.8,24677,176,165,Family,Walk-in,40,19,2.8,4071705,98,67
HTL0834,Marriott_834,Peshawar,Punjab,34.7507,60.4175,2022,8,90.6,18967,32,29,Individual,Booking.com,61,22,4.3,550043,26,3
HTL0835,Avari_835,Lahore,Islamabad Capital Territory,25.882,70.7342,2025,1,45.1,21969,133,60,Business,Walk-in,94,22,2.6,1318140,53,7
HTL0836,Serena_836,Quetta,Punjab,35.9616,69.3153,2020,3,86.2,3756,94,81,Business,Airbnb,87,13,3.4,304236,29,52
HTL0837,Hotel One_837,Faisalabad,KPK,26.6139,64.0098,2023,6,69.4,3906,36,25,Business,Website,135,16,5.0,97650,21,4
HTL0838,Faletti's_838,Multan,Sindh,29.9306,62.0636,2025,6,21.1,12698,38,8,Individual,Airbnb,142,20,3.7,101584,2,6
HTL0839,Ramada_839,Quetta,Balochistan,31.7981,60.6852,2024,3,28.7,9548,188,54,Business,Website,112,29,4.7,515592,47,7
HTL0840,Faletti's_840,Quetta,Sindh,36.3655,62.1548,2021,7,69.0,13638,116,80,Business,Website,70,26,2.8,1091040,19,61
HTL0841,Hotel One_841,Faisalabad,Islamabad Capital Territory,29.5377,60.9381,2020,9,14.5,6382,297,43,Individual,Walk-in,121,17,3.9,274426,29,14
HTL0842,Pearl Continental_842,Islamabad,Islamabad Capital Territory,25.6345,63.0295,2024,7,94.6,19890,74,70,Business,Airbnb,134,9,4.8,1392300,22,48
HTL0843,Hotel One_843,Multan,Islamabad Capital Territory,32.3665,67.6279,2022,8,62.2,3975,259,161,Business,Walk-in,150,8,4.0,639975,153,8
HTL0844,Avari_844,Quetta,KPK,24.7323,62.1823,2024,9,51.7,21263,60,31,Business,Walk-in,41,14,4.7,659153,28,3
HTL0845,Faletti's_845,Islamabad,Balochistan,34.6975,68.045,2021,11,86.0,13415,43,37,Tour Group,Walk-in,27,8,3.5,496355,30,7
HTL0846,Avari_846,Peshawar,Islamabad Capital Territory,34.0788,62.6033,2022,12,12.1,20938,58,7,Family,Airbnb,88,10,2.6,146566,5,2
HTL0847,Beach Luxury_847,Quetta,Balochistan,24.1313,63.5865,2020,5,21.4,15732,140,30,Family,Walk-in,31,16,4.1,471960,8,22
HTL0848,Beach Luxury_848,Peshawar,Punjab,26.8259,64.7017,2020,7,65.3,17481,49,32,Individual,Walk-in,132,21,2.5,559392,29,3
HTL0849,Avari_849,Faisalabad,Islamabad Capital Territory,26.0598,69.2833,2022,7,37.6,19356,170,64,Business,Website,61,27,4.0,1238784,56,8
HTL0850,Faletti's_850,Islamabad,Punjab,32.4933,62.6024,2022,8,8.9,4493,135,12,Individual,Airbnb,30,26,4.0,53916,4,8
HTL0851,Beach Luxury_851,Peshawar,Punjab,32.5418,60.8056,2025,4,54.0,9285,215,116,Tour Group,Website,91,17,3.5,1077060,59,57
HTL0852,Avari_852,Lahore,Sindh,28.7137,63.6071,2021,5,72.7,5571,194,141,Tour Group,Walk-in,86,5,5.0,785511,120,21
HTL0853,Hotel One_853,Lahore,Punjab,34.9433,72.3256,2022,2,19.7,20030,66,13,Individual,Travel Agency,147,28,4.0,260390,3,10
HTL0854,Marriott_854,Islamabad,Islamabad Capital Territory,30.1675,74.9225,2021,10,23.5,24581,68,16,Individual,Walk-in,64,18,4.6,393296,11,5
HTL0855,Avari_855,Multan,Punjab,36.0995,74.2257,2023,3,79.1,15307,201,159,Individual,Walk-in,94,14,3.6,2433813,119,40
HTL0856,Marriott_856,Karachi,Punjab,26.2711,68.6431,2025,2,75.1,15444,229,172,Business,Airbnb,83,21,2.9,2656368,155,17
HTL0857,Ramada_857,Peshawar,Punjab,36.9792,69.7266,2025,9,75.0,3089,164,123,Individual,Travel Agency,31,22,2.7,379947,5,118
HTL0858,Serena_858,Quetta,Punjab,27.3415,64.3106,2025,6,60.6,10130,180,109,Individual,Travel Agency,110,6,3.4,1104170,62,47
HTL0859,Marriott_859,Karachi,Punjab,28.9558,62.9767,2021,1,70.7,10755,99,70,Tour Group,Website,80,24,2.7,752850,5,65
HTL0860,Avari_860,Faisalabad,KPK,26.4471,71.2248,2023,10,59.4,17898,224,133,Tour Group,Airbnb,10,12,3.5,2380434,41,92
HTL0861,Hotel One_861,Karachi,Sindh,36.613,69.981,2024,5,51.5,6816,167,86,Family,Travel Agency,95,20,4.2,586176,78,8
HTL0862,Hotel One_862,Peshawar,Punjab,31.8843,68.4962,2021,10,81.3,10831,289,235,Individual,Airbnb,118,7,4.4,2545285,79,156
HTL0863,Ramada_863,Faisalabad,Punjab,30.3939,69.5189,2025,1,7.4,22671,229,17,Individual,Travel Agency,53,27,4.1,385407,2,15
HTL0864,Pearl Continental_864,Multan,Islamabad Capital Territory,27.4833,67.9183,2023,4,9.8,16076,153,15,Tour Group,Travel Agency,122,18,3.3,241140,9,6
HTL0865,Pearl Continental_865,Karachi,Sindh,29.7643,63.0364,2023,4,12.9,7432,124,16,Individual,Booking.com,137,29,3.0,118912,1,15
HTL0866,Hotel One_866,Karachi,Islamabad Capital Territory,36.6707,68.547,2024,7,36.1,13022,205,74,Individual,Walk-in,86,25,4.1,963628,6,68
HTL0867,Ramada_867,Quetta,Punjab,28.4264,62.4592,2025,4,9.7,21568,217,21,Individual,Website,113,21,3.9,452928,19,2
HTL0868,Ramada_868,Rawalpindi,KPK,33.4495,70.4529,2023,9,31.4,20344,51,16,Business,Walk-in,12,19,4.0,325504,16,0
HTL0869,Faletti's_869,Lahore,Sindh,31.4457,62.0326,2024,4,27.0,18146,37,10,Tour Group,Website,59,20,4.6,181460,9,1
HTL0870,Hotel One_870,Quetta,Sindh,35.7492,71.866,2022,4,54.1,16110,37,20,Individual,Travel Agency,34,6,3.6,322200,20,0
HTL0871,Hotel One_871,Faisalabad,Balochistan,32.4624,68.2715,2023,3,37.6,21508,149,56,Tour Group,Booking.com,148,26,3.7,1204448,45,11
HTL0872,Serena_872,Lahore,KPK,30.562,67.071,2024,2,24.0,9873,267,64,Tour Group,Website,124,13,4.1,631872,34,30
HTL0873,Ramada_873,Multan,KPK,26.1682,69.0608,2023,3,89.2,20168,287,256,Business,Travel Agency,82,11,3.1,5163008,109,147
HTL0874,Serena_874,Rawalpindi,Punjab,35.1284,72.5465,2025,6,57.0,12485,79,45,Tour Group,Walk-in,132,20,2.8,561825,31,14
HTL0875,Marriott_875,Karachi,Punjab,33.5306,64.8942,2022,9,73.7,11763,38,28,Individual,Walk-in,38,13,3.2,329364,17,11
HTL0876,Avari_876,Rawalpindi,Punjab,36.9416,71.3224,2024,7,55.1,8874,198,109,Business,Website,127,15,4.4,967266,90,19
HTL0877,Pearl Continental_877,Rawalpindi,Sindh,35.6691,60.3524,2022,11,87.9,22365,33,29,Family,Airbnb,116,30,4.8,648585,4,25
HTL0878,Hotel One_878,Multan,Balochistan,29.4697,62.5075,2025,2,19.3,8584,181,35,Tour Group,Airbnb,13,25,4.5,300440,29,6
HTL0879,Hotel One_879,Quetta,Balochistan,34.724,67.8209,2023,5,89.8,9428,274,246,Business,Airbnb,33,29,4.6,2319288,245,1
HTL0880,Beach Luxury_880,Karachi,Punjab,27.5566,66.5978,2025,10,39.4,16547,188,74,Tour Group,Booking.com,53,7,3.6,1224478,54,20
HTL0881,Beach Luxury_881,Karachi,Balochistan,31.7679,70.1434,2023,9,76.3,16498,291,222,Business,Travel Agency,126,5,2.8,3662556,215,7
HTL0882,Faletti's_882,Multan,Islamabad Capital Territory,28.481,64.2494,2020,5,61.4,5678,264,162,Individual,Airbnb,123,8,3.9,919836,130,32
HTL0883,Pearl Continental_883,Multan,Punjab,26.2785,60.4653,2020,7,8.7,8921,252,22,Family,Airbnb,76,12,3.4,196262,14,8
HTL0884,Beach Luxury_884,Quetta,Islamabad Capital Territory,34.8206,67.0658,2021,10,42.7,10268,82,35,Individual,Airbnb,100,5,4.0,359380,2,33
HTL0885,Hotel One_885,Islamabad,Sindh,35.18,60.5064,2025,4,53.6,3528,69,37,Tour Group,Booking.com,83,24,3.5,130536,13,24
HTL0886,Faletti's_886,Quetta,Islamabad Capital Territory,32.8595,60.6027,2020,12,41.3,6455,235,97,Tour Group,Website,56,18,4.9,626135,84,13
HTL0887,Marriott_887,Rawalpindi,KPK,30.1097,63.7408,2022,3,59.5,14917,262,156,Family,Airbnb,20,9,3.3,2327052,55,101
HTL0888,Avari_888,Faisalabad,KPK,32.877,63.4761,2021,3,54.0,9348,126,68,Business,Airbnb,48,16,3.7,635664,11,57
HTL0889,Avari_889,Quetta,Sindh,32.0168,63.4541,2025,11,34.3,23848,99,34,Business,Travel Agency,77,21,4.2,810832,5,29
HTL0890,Hotel One_890,Karachi,KPK,26.2081,66.8851,2020,11,59.8,9523,179,107,Business,Travel Agency,141,30,4.5,1018961,17,90
HTL0891,Ramada_891,Lahore,Punjab,26.002,72.4757,2025,2,75.3,23520,170,128,Business,Walk-in,73,22,2.6,3010560,107,21
HTL0892,Serena_892,Quetta,Sindh,25.6878,64.5574,2025,2,38.1,9144,63,24,Family,Walk-in,50,12,4.7,219456,20,4
HTL0893,Faletti's_893,Lahore,Sindh,35.8375,69.5396,2024,5,88.1,20692,219,193,Tour Group,Walk-in,102,19,4.2,3993556,177,16
HTL0894,Serena_894,Islamabad,Punjab,34.8356,66.3645,2023,4,22.6,12873,159,36,Tour Group,Travel Agency,98,7,3.4,463428,31,5
HTL0895,Ramada_895,Peshawar,KPK,33.3952,70.3032,2020,5,30.2,4702,212,64,Family,Travel Agency,41,15,4.8,300928,26,38
HTL0896,Marriott_896,Quetta,Balochistan,33.666,60.0756,2024,7,86.2,23659,159,137,Business,Website,32,16,4.7,3241283,21,116
HTL0897,Hotel One_897,Lahore,Punjab,32.7192,72.0147,2020,5,44.4,23735,124,55,Family,Website,130,5,4.9,1305425,48,7
HTL0898,Beach Luxury_898,Multan,Sindh,33.5273,69.0516,2024,10,90.5,24277,273,247,Tour Group,Booking.com,54,18,4.3,5996419,33,214
HTL0899,Serena_899,Rawalpindi,Balochistan,33.2894,65.6717,2025,8,28.0,10694,50,14,Individual,Walk-in,150,16,4.8,149716,10,4
HTL0900,Ramada_900,Rawalpindi,Islamabad Capital Territory,29.1439,66.9613,2020,1,15.0,24914,153,23,Individual,Airbnb,44,5,4.4,573022,14,9
